,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed evaluation,label (jammed or not)
71,4,5,0,0,0,6,6.000,False,False,0
72,4,2,2,0,1,6,1.000,False,True,0
73,4,1,3,0,1,6,0.333,False,True,0
74,4,2,4,0,1,6,0.500,True,False,0
75,4,0,4,0,1,6,0.000,False,True,0
76,4,4,2,0,0,6,2.000,False,False,0
77,4,2,3,0,1,6,0.667,False,True,0
78,4,3,1,0,1,6,3.000,False,False,0
79,4,4,2,0,1,6,2.000,True,True,0
80,4,2,2,0,1,6,1.000,False,True,0
81,4,5,1,0,0,6,5.000,False,False,0
82,4,4,2,0,1,6,2.000,True,True,0
83,4,3,1,0,1,6,3.000,False,False,0
84,4,2,2,0,1,6,1.000,False,True,0
85,4,3,2,0,1,6,1.500,False,False,0
86,4,3,2,0,0,6,1.500,False,True,0
87,4,2,3,0,1,6,0.667,False,True,0
88,4,3,2,0,1,6,1.500,False,False,0
89,4,4,2,0,1,6,2.000,True,False,0
90,4,4,1,0,1,6,4.000,False,False,0
91,4,4,0,0,1,6,6.000,False,False,0
92,4,3,2,0,1,6,1.500,False,True,0
93,4,4,1,0,0,6,4.000,False,False,0
94,4,3,2,0,1,6,1.500,False,True,0
95,4,4,2,0,1,6,2.000,True,False,0
96,4,3,1,0,1,6,3.000,False,False,0
97,4,3,2,0,1,6,1.500,False,True,0
98,4,2,2,0,0,6,1.000,False,True,0
99,4,2,3,0,1,6,0.667,False,True,0
100,4,3,3,0,1,6,1.000,True,False,0
101,4,4,1,0,1,6,4.000,False,False,0
102,4,4,0,0,1,6,6.000,False,False,0
103,4,2,3,0,1,6,0.667,False,True,0
104,4,2,2,0,0,6,1.000,False,False,0
105,4,1,5,0,1,6,0.200,True,True,0
106,4,4,2,0,1,6,2.000,False,False,0
107,4,5,0,0,1,6,6.000,False,False,0
108,4,5,0,0,0,6,6.000,False,True,0
109,4,1,2,0,1,6,0.500,False,True,0
110,4,3,2,0,1,6,1.500,False,False,0
111,4,3,3,0,1,6,1.000,False,True,0
112,4,5,1,0,1,6,5.000,False,False,0
113,4,4,0,0,0,6,6.000,False,False,0
114,4,1,3,0,1,6,0.333,False,True,0
115,4,2,3,0,1,6,0.667,False,False,0
116,4,4,1,0,1,6,4.000,False,False,0
117,4,5,1,0,0,6,5.000,False,False,0
118,4,3,1,0,1,6,3.000,False,True,0
119,4,4,1,0,1,6,4.000,False,False,0
120,4,3,1,0,1,6,3.000,False,True,0
121,4,3,2,0,0,6,1.500,False,True,0
122,4,1,4,0,1,6,0.250,False,True,0
123,4,3,2,0,1,6,1.500,False,False,0
124,4,2,3,0,1,6,0.667,False,True,0
125,4,3,2,0,1,6,1.500,False,False,0
126,4,4,1,0,1,6,4.000,False,False,0
127,4,3,2,0,1,6,1.500,False,True,0
128,4,3,1,0,1,6,3.000,False,False,0
129,4,2,2,0,0,6,1.000,False,True,0
130,4,2,3,0,1,6,0.667,False,True,0
131,4,4,2,0,1,6,2.000,False,False,0
132,4,2,2,0,1,6,1.000,False,True,0
133,4,3,1,0,1,6,3.000,False,False,0
134,4,1,4,0,1,6,0.250,False,True,0
135,4,2,4,0,1,6,0.500,True,False,0
136,4,4,1,0,0,6,4.000,False,False,0
137,4,3,2,0,1,6,1.500,False,True,0
138,4,2,2,0,1,6,1.000,False,True,0
139,4,2,3,0,1,6,0.667,False,True,0
140,4,2,3,0,1,6,0.667,False,True,0
141,4,4,2,0,1,6,2.000,False,False,0
142,4,2,2,0,0,6,1.000,False,True,0
143,4,2,4,0,1,6,0.500,True,True,0
144,4,1,3,0,1,6,0.333,False,True,0
145,4,3,2,0,1,6,1.500,False,False,0
146,4,4,2,0,1,6,2.000,False,False,0
147,4,5,0,0,0,6,6.000,False,False,0
148,4,3,1,0,1,6,3.000,False,True,0
149,4,1,3,0,1,6,0.333,False,True,0
150,4,3,3,0,1,6,1.000,True,False,0
151,4,4,0,0,1,6,6.000,False,False,0
152,4,3,1,0,0,6,3.000,False,True,0
153,4,1,4,0,1,6,0.250,False,True,0
154,4,1,4,0,1,6,0.250,False,True,0
155,4,5,1,0,1,6,5.000,False,False,0
156,4,5,0,0,1,6,6.000,False,False,0
157,4,2,2,0,0,6,1.000,False,True,0
158,4,1,3,0,1,6,0.333,False,True,0
159,4,3,2,0,1,6,1.500,False,False,0
160,4,2,2,0,1,6,1.000,False,True,0
161,4,2,3,0,1,6,0.667,False,True,0
162,4,3,2,0,1,6,1.500,False,False,0
163,4,2,3,0,0,6,0.667,False,True,0
164,4,1,4,0,1,6,0.250,False,True,0
165,4,2,4,0,1,6,0.500,True,False,0
166,4,5,1,0,1,6,5.000,False,False,0
167,4,3,0,0,1,6,6.000,False,False,0
168,4,4,2,0,0,6,2.000,False,True,0
169,4,1,3,0,1,6,0.333,False,True,0
170,4,1,4,0,1,6,0.250,False,True,0
171,4,4,2,0,1,6,2.000,False,False,0
172,4,4,2,0,1,6,2.000,False,True,0
173,4,4,1,0,0,6,4.000,False,False,0
174,4,3,2,0,1,6,1.500,False,True,0
175,4,1,2,0,1,6,0.500,False,True,0
176,4,3,3,0,1,6,1.000,False,False,0
177,4,3,2,0,1,6,1.500,False,False,0
178,4,3,2,1,0,6,1.500,False,True,0
179,4,3,1,0,1,6,3.000,False,False,0
180,4,3,2,0,1,6,1.500,False,True,0
181,4,1,3,0,1,6,0.333,False,True,0
182,4,2,3,0,1,6,0.667,False,False,0
183,4,3,2,1,0,6,1.500,False,False,0
184,4,4,1,0,1,6,4.000,False,False,0
185,4,3,1,0,1,6,3.000,False,True,0
186,4,2,3,0,1,6,0.667,False,True,0
187,4,2,3,0,1,6,0.667,False,True,0
188,4,3,2,0,1,6,1.500,False,False,0
189,4,2,2,1,1,6,1.000,False,True,0
190,4,2,4,0,0,6,0.500,False,True,0
191,4,2,2,0,1,6,1.000,False,False,0
192,4,3,3,0,1,6,1.000,False,True,0
193,4,3,1,0,1,6,3.000,False,False,0
194,4,4,1,0,1,6,4.000,False,False,0
195,4,2,2,1,1,6,1.000,False,True,0
196,4,4,1,0,0,6,4.000,False,False,0
197,4,2,2,0,1,6,1.000,False,True,0
198,4,2,3,0,1,6,0.667,False,True,0
199,4,3,2,0,1,6,1.500,False,False,0
200,4,2,3,0,1,6,0.667,False,True,0
201,4,2,4,0,0,6,0.500,False,True,0
202,4,1,3,0,1,6,0.333,False,True,0
203,4,3,3,0,1,6,1.000,False,False,0
204,4,5,1,0,1,6,5.000,False,False,0
205,4,2,0,0,1,6,6.000,False,False,0
206,4,2,4,0,0,6,0.500,False,True,0
207,4,1,4,0,1,6,0.250,False,True,0
208,4,3,3,0,1,6,1.000,False,False,0
209,4,3,2,0,1,6,1.500,False,False,0
210,4,5,1,0,1,6,5.000,False,False,0
211,4,3,1,0,0,6,3.000,False,True,0
212,4,2,3,0,1,6,0.667,False,True,0
213,4,2,3,0,1,6,0.667,False,True,0
214,4,2,2,0,1,6,1.000,False,False,0
215,4,3,2,0,1,6,1.500,False,False,0
216,4,3,2,0,0,6,1.500,False,True,0
217,4,1,4,0,1,6,0.250,False,True,0
218,4,2,3,0,1,6,0.667,False,False,0
219,4,3,3,0,1,6,1.000,False,False,0
220,4,3,1,0,1,6,3.000,False,False,0
221,4,4,1,0,1,6,4.000,False,False,0
222,4,4,2,0,1,6,2.000,False,True,0
223,4,1,2,0,0,6,0.500,False,True,0
224,4,1,5,0,1,6,0.200,True,True,0
225,4,2,3,0,1,6,0.667,False,False,0
226,4,5,1,0,1,6,5.000,False,False,0
227,4,5,0,0,1,6,6.000,False,False,0
228,4,3,0,0,0,6,6.000,False,True,0
229,4,0,4,0,1,6,0.000,False,True,0
230,4,1,5,0,1,6,0.200,True,False,0
231,4,3,3,0,1,6,1.000,False,False,0
232,4,4,0,0,1,6,6.000,False,False,0
233,4,2,2,0,1,6,1.000,False,True,0
234,4,3,3,0,0,6,1.000,False,True,0
235,4,1,3,0,1,6,0.333,False,True,0
236,4,3,3,0,1,6,1.000,False,False,0
237,4,5,1,0,1,6,5.000,False,False,0
238,4,3,1,0,1,6,3.000,False,True,0
239,4,3,2,0,0,6,1.500,False,True,0
240,4,2,3,0,1,6,0.667,False,True,0
241,4,2,3,0,1,6,0.667,False,True,0
242,4,5,1,0,1,6,5.000,False,False,0
243,4,4,0,0,1,6,6.000,False,False,0
244,4,4,1,0,1,6,4.000,False,True,0
245,4,1,2,0,1,6,0.500,False,True,0
246,4,2,4,0,1,6,0.500,True,True,0
247,4,3,4,0,0,6,0.750,True,False,1
248,4,4,3,0,1,6,1.333,True,False,1
249,4,3,3,0,1,6,1.000,False,True,1
250,4,1,5,0,1,6,0.200,True,True,1
251,4,3,6,0,1,6,0.500,True,False,1
252,4,3,3,0,1,6,1.000,False,False,1
253,4,3,6,0,0,6,0.500,True,True,1
254,4,1,5,0,1,6,0.200,False,True,1
255,4,2,7,0,1,6,0.286,True,False,1
256,4,2,7,0,0,6,0.286,True,True,1
257,4,1,6,0,1,6,0.167,True,True,1
258,4,3,6,0,1,6,0.500,True,False,1
259,4,4,8,0,1,6,0.500,True,True,1
260,4,5,5,0,0,6,1.000,True,False,1
261,4,1,4,0,1,6,0.250,False,True,1
262,4,2,7,0,1,6,0.286,True,False,1
263,4,5,6,0,1,6,0.833,True,False,1
264,4,3,5,1,1,6,0.600,True,True,1
265,4,1,6,1,0,6,0.167,True,True,1
266,4,2,6,1,1,6,0.333,True,False,1
267,4,4,7,1,1,6,0.571,True,False,1
268,4,2,4,1,1,6,0.500,False,True,1
269,4,2,6,1,1,6,0.333,True,True,1
270,4,1,4,0,0,6,0.250,False,True,1
271,4,2,7,0,1,6,0.286,True,False,1
272,4,0,6,1,1,6,0.000,True,True,1
273,4,2,7,0,1,6,0.286,True,False,1
274,4,2,7,0,1,6,0.286,True,True,1
275,4,1,7,0,1,6,0.143,True,True,1
276,4,0,8,1,0,6,0.000,True,True,1
277,4,1,8,1,1,6,0.125,True,False,1
278,4,2,6,0,1,6,0.333,True,False,1
279,4,1,6,0,1,6,0.167,True,True,1
280,4,0,6,1,0,6,0.000,False,True,1
281,4,0,10,0,1,6,0.000,True,True,1
282,4,0,11,0,1,6,0.000,True,True,1
283,4,0,5,0,0,6,0.000,False,True,1
284,4,0,10,0,1,6,0.000,True,True,1
285,4,0,6,0,1,6,0.000,False,True,1
286,4,0,7,0,1,6,0.000,True,True,1
287,4,0,9,1,1,6,0.000,True,True,1
288,4,1,6,0,1,6,0.167,True,False,1
289,4,1,9,0,1,6,0.111,True,True,1
290,4,1,5,1,1,6,0.200,False,False,1
291,4,0,8,1,0,6,0.000,True,True,1
292,4,0,8,0,1,6,0.000,True,True,1
293,4,3,8,0,1,6,0.375,True,False,1
294,4,0,5,1,1,6,0.000,False,True,1
295,4,0,6,1,0,6,0.000,False,True,1
296,4,0,6,0,1,6,0.000,False,True,1
297,4,1,8,0,1,6,0.125,True,False,1
298,4,3,8,0,1,6,0.375,True,False,1
299,4,4,6,1,1,6,0.667,True,False,1
300,4,2,3,1,0,6,0.667,False,True,1
301,4,1,6,0,1,6,0.167,False,True,1
302,4,1,7,0,1,6,0.143,True,True,1
303,4,2,6,1,1,6,0.333,True,False,1
304,4,4,6,0,1,6,0.667,True,False,1
305,4,2,5,1,1,6,0.400,False,True,1
306,4,4,5,0,0,6,0.800,True,False,1
307,4,3,7,0,1,6,0.429,True,True,1
308,4,2,5,0,1,6,0.400,False,True,1
309,4,3,6,0,1,6,0.500,True,False,1
310,4,6,7,0,1,6,0.857,True,False,1
311,4,4,5,0,1,6,0.800,True,True,1
312,4,2,5,0,1,6,0.400,False,True,1
313,4,2,6,0,0,6,0.333,False,True,1
314,4,2,6,0,1,6,0.333,True,True,1
315,4,3,5,0,1,6,0.600,False,False,1
316,4,1,7,0,1,6,0.143,True,True,1
317,4,2,6,0,1,6,0.333,True,False,1
318,4,5,5,0,0,6,1.000,True,False,1
319,4,3,5,0,1,6,0.600,False,True,1
320,4,2,5,0,1,6,0.400,False,True,1
321,4,2,4,0,1,6,0.500,False,False,1
322,4,4,2,0,1,6,2.000,False,False,1
323,4,4,0,0,0,6,6.000,False,False,1
324,4,2,2,0,1,6,1.000,False,True,1
325,4,3,2,0,1,6,1.500,False,False,1
326,4,3,2,0,1,6,1.500,False,True,1
327,4,3,2,0,1,6,1.500,False,True,1
328,4,3,2,0,0,6,1.500,False,True,0
329,4,3,3,0,1,6,1.000,False,True,0
330,4,3,1,0,1,6,3.000,False,False,0
331,4,1,1,1,1,6,1.000,False,True,0
332,4,1,5,0,1,6,0.200,False,True,0
333,4,2,3,0,1,6,0.667,False,False,0
334,4,5,1,0,0,6,5.000,False,False,0
335,4,4,1,0,1,6,4.000,False,True,0
336,4,3,1,0,1,6,3.000,False,True,0
337,4,0,3,0,1,6,0.000,False,True,0
338,4,0,6,0,1,6,0.000,False,True,0
339,4,5,1,0,1,6,5.000,False,False,0
340,4,4,0,0,0,6,6.000,False,False,0
341,4,4,2,0,1,6,2.000,False,True,0
342,4,5,0,0,1,6,6.000,False,False,0
343,4,3,0,0,1,6,6.000,False,True,0
344,4,3,3,0,1,6,1.000,False,True,0
345,4,4,1,0,1,6,4.000,False,False,0
346,4,3,2,0,0,6,1.500,False,True,0
347,4,4,1,0,1,6,4.000,False,False,0
348,4,2,2,0,1,6,1.000,False,True,0
349,4,3,3,0,1,6,1.000,False,True,0
350,4,5,0,0,1,6,6.000,False,False,0
351,4,2,2,0,0,6,1.000,False,True,0
352,4,2,3,0,1,6,0.667,False,True,0
353,4,1,3,0,1,6,0.333,False,True,0
354,4,3,3,0,1,6,1.000,False,False,0
355,4,4,1,0,1,6,4.000,False,False,0
356,4,4,2,0,1,6,2.000,False,True,0
357,4,3,1,0,1,6,3.000,False,False,0
358,4,2,3,0,0,6,0.667,False,True,0
359,4,2,2,0,1,6,1.000,False,False,0
360,4,1,4,0,1,6,0.250,False,True,0
361,4,2,3,0,1,6,0.667,False,False,0
362,4,1,4,0,1,6,0.250,False,True,0
363,4,3,2,0,1,6,1.500,False,False,0
364,4,2,3,0,1,6,0.667,False,True,0
365,4,2,4,0,1,6,0.500,False,True,0
366,4,2,2,0,0,6,1.000,False,False,0
367,4,1,4,0,1,6,0.250,False,True,0
368,4,2,3,0,1,6,0.667,False,False,0
369,4,5,1,0,1,6,5.000,False,False,0
370,4,4,0,0,1,6,6.000,False,False,0
371,4,2,2,0,0,6,1.000,False,True,0
372,4,0,5,0,1,6,0.000,False,True,0
373,4,2,4,0,1,6,0.500,False,False,0
374,4,4,1,0,1,6,4.000,False,False,0
375,4,6,0,0,1,6,6.000,False,False,0
376,4,5,0,0,1,6,6.000,False,True,0
377,4,3,0,0,1,6,6.000,False,True,0
378,4,3,2,0,0,6,1.500,False,True,0
379,4,1,3,0,1,6,0.333,False,True,0
380,4,3,3,0,1,6,1.000,False,False,0
381,4,5,1,0,1,6,5.000,False,False,0
382,4,2,0,0,1,6,6.000,False,False,0
383,4,3,3,0,1,6,1.000,False,True,0
384,4,3,2,1,0,6,1.500,False,False,0
385,4,3,2,0,1,6,1.500,False,True,0
386,4,2,2,0,1,6,1.000,False,True,0
387,4,3,1,0,1,6,3.000,False,False,0
388,4,3,3,0,0,6,1.000,False,True,0
389,4,4,1,0,1,6,4.000,False,False,0
390,4,3,2,0,1,6,1.500,False,True,0
391,4,5,0,0,1,6,6.000,False,False,0
392,4,3,1,0,0,6,3.000,False,True,0
393,4,3,2,0,1,6,1.500,False,True,0
394,4,2,2,0,1,6,1.000,False,True,0
395,4,2,3,0,1,6,0.667,False,True,0
396,4,3,3,0,1,6,1.000,False,False,0
397,4,4,1,0,0,6,4.000,False,False,0
398,4,4,2,0,1,6,2.000,False,True,0
399,4,3,0,0,1,6,6.000,False,False,0
400,4,2,3,0,1,6,0.667,False,True,0
401,4,0,4,0,1,6,0.000,False,True,0
402,4,4,2,0,1,6,2.000,False,False,0
403,4,4,0,0,1,6,6.000,False,False,0
404,4,4,1,0,1,6,4.000,False,True,0
405,4,2,1,1,1,6,2.000,False,True,0
406,4,2,3,0,0,6,0.667,False,True,0
407,4,3,2,0,1,6,1.500,False,False,0
408,4,2,3,0,1,6,0.667,False,True,0
409,4,4,1,0,1,6,4.000,False,False,0
410,4,2,2,0,1,6,1.000,False,True,0
411,4,0,5,0,0,6,0.000,False,True,0
412,4,2,4,0,1,6,0.500,False,False,0
413,4,3,1,0,1,6,3.000,False,False,0
414,4,3,2,0,1,6,1.500,False,True,0
415,4,3,3,0,1,6,1.000,False,True,0
416,4,0,3,0,1,6,0.000,False,True,0
417,4,1,5,0,1,6,0.200,False,False,0
418,4,5,1,0,0,6,5.000,False,False,0
419,4,2,1,0,1,6,2.000,False,True,0
420,4,3,3,0,1,6,1.000,False,True,0
421,4,1,3,0,1,6,0.333,False,True,0
422,4,3,3,0,0,6,1.000,False,False,0
423,4,1,3,0,1,6,0.333,False,True,0
424,4,2,4,0,1,6,0.500,False,False,0
425,4,3,2,0,1,6,1.500,False,False,0
426,4,5,1,0,1,6,5.000,False,False,0
427,4,2,0,0,0,6,6.000,False,False,0
428,4,2,4,0,1,6,0.500,False,True,0
429,4,2,3,0,1,6,0.667,False,False,0
430,4,6,0,0,1,6,6.000,False,False,0
431,4,5,0,0,0,6,6.000,False,True,0
432,4,3,1,0,1,6,3.000,False,True,0
433,4,4,2,0,1,6,2.000,False,True,0
434,4,3,0,0,1,6,6.000,False,False,0
435,4,2,2,0,1,6,1.000,False,True,0
436,4,3,3,0,1,6,1.000,False,True,0
437,4,4,1,0,0,6,4.000,False,False,0
438,4,2,2,0,1,6,1.000,False,True,0
439,4,2,3,0,1,6,0.667,False,True,0
440,4,3,2,0,0,6,1.500,False,False,0
441,4,1,3,0,1,6,0.333,False,True,0
442,4,1,4,0,1,6,0.250,False,True,0
443,4,3,3,0,1,6,1.000,False,False,0
444,4,4,1,0,1,6,4.000,False,False,0
445,4,4,0,0,1,6,6.000,False,False,0
446,4,4,1,0,0,6,4.000,False,True,0
447,4,1,3,0,1,6,0.333,False,True,0
448,4,3,3,0,1,6,1.000,False,False,0
449,4,5,1,0,1,6,5.000,False,False,0
450,4,4,0,0,1,6,6.000,False,False,0
451,4,4,1,0,1,6,4.000,False,True,0
452,4,3,1,1,0,6,3.000,False,True,0
453,4,3,2,0,1,6,1.500,False,True,0
454,4,2,2,0,1,6,1.000,False,True,0
455,4,3,3,0,1,6,1.000,False,True,0
456,4,4,1,0,0,6,4.000,False,False,0
457,4,2,2,0,1,6,1.000,False,True,0
458,4,1,4,0,1,6,0.250,False,True,0
459,4,2,3,0,1,6,0.667,False,False,0
460,4,2,4,0,1,6,0.500,False,True,0
461,4,3,2,0,1,6,1.500,False,False,0
462,4,5,0,0,0,6,6.000,False,False,0
463,4,3,2,0,1,6,1.500,False,True,0
464,4,2,2,0,1,6,1.000,False,True,0
465,4,2,3,0,1,6,0.667,False,True,0
466,4,4,2,0,1,6,2.000,False,False,0
467,4,3,2,0,0,6,1.500,False,True,0
468,4,2,3,0,1,6,0.667,False,True,0
469,4,3,2,0,1,6,1.500,False,False,0
470,4,3,2,0,1,6,1.500,False,True,0
471,4,4,1,0,1,6,4.000,False,False,0
472,4,3,2,0,0,6,1.500,False,True,0
473,4,3,2,0,1,6,1.500,False,True,0
474,4,3,2,0,1,6,1.500,False,True,0
475,4,0,3,0,1,6,0.000,False,True,0
476,4,2,4,0,1,6,0.500,False,False,0
477,4,4,2,0,1,6,2.000,False,False,0
478,4,3,2,0,1,6,1.500,False,True,0
479,4,3,1,0,0,6,3.000,False,False,0
480,4,4,2,0,1,6,2.000,False,True,0
481,4,3,0,0,1,6,6.000,False,False,0
482,4,4,2,0,0,6,2.000,False,True,0
483,4,1,3,0,1,6,0.333,False,True,0
484,4,3,3,0,1,6,1.000,False,False,0
485,4,2,1,0,1,6,2.000,False,False,0
486,4,1,4,0,1,6,0.250,False,True,0
487,4,4,2,0,0,6,2.000,False,False,0
488,4,5,1,0,1,6,5.000,False,False,0
489,4,6,0,0,1,6,6.000,False,False,0
490,4,2,0,0,1,6,6.000,False,True,0
491,4,0,4,0,1,6,0.000,False,True,0
492,4,1,5,0,1,6,0.200,False,False,0
493,4,5,1,0,0,6,5.000,False,False,0
494,4,5,0,0,1,6,6.000,False,False,0
495,4,3,1,0,1,6,3.000,False,True,0
496,4,3,2,0,1,6,1.500,False,True,0
497,4,0,3,0,1,6,0.000,False,True,0
498,4,0,6,0,0,6,0.000,False,True,0
499,4,1,5,0,1,6,0.200,False,False,0
500,4,6,0,0,1,6,6.000,False,False,0
501,4,2,0,0,1,6,6.000,False,True,0
502,4,1,4,0,0,6,0.250,False,True,0
503,4,1,4,0,1,6,0.250,False,True,0
504,4,3,3,0,1,6,1.000,False,False,0
505,4,5,0,0,1,6,6.000,False,False,0
506,4,3,1,0,1,6,3.000,False,True,0
507,4,1,3,0,0,6,0.333,False,True,0
508,4,0,5,0,1,6,0.000,False,True,0
509,4,3,3,0,1,6,1.000,False,False,0
510,4,1,3,0,1,6,0.333,False,True,0
511,4,4,2,0,1,6,2.000,False,False,0
512,4,4,1,0,0,6,4.000,False,False,0
513,4,3,3,0,1,6,1.000,False,True,0
514,4,2,2,0,1,6,1.000,False,True,0
515,4,3,2,0,1,6,1.500,False,False,0
516,4,1,3,0,1,6,0.333,False,True,0
517,4,3,2,0,1,6,1.500,False,False,0
518,4,3,2,0,1,6,1.500,False,True,0
519,4,3,2,0,1,6,1.500,False,True,0
520,4,3,3,0,0,6,1.000,False,True,0
521,4,2,2,0,1,6,1.000,False,True,0
522,4,1,4,0,1,6,0.250,False,True,0
523,4,3,3,0,1,6,1.000,False,False,0
524,4,4,0,0,1,6,6.000,False,False,0
525,4,5,1,0,1,6,5.000,False,True,0
526,4,1,1,0,0,6,1.000,False,True,0
527,4,2,4,0,1,6,0.500,False,True,0
528,4,3,3,0,1,6,1.000,False,False,0
529,4,2,2,0,1,6,1.000,False,True,0
530,4,4,2,0,1,6,2.000,False,False,0
531,4,3,2,0,1,6,1.500,False,True,0
532,4,4,0,0,0,6,6.000,False,False,0
533,4,2,3,0,1,6,0.667,False,True,0
534,4,0,4,0,1,6,0.000,False,True,0
535,4,2,4,0,1,6,0.500,False,False,0
536,4,2,3,0,1,6,0.667,False,False,0
537,4,5,0,0,0,6,6.000,False,False,0
538,4,4,2,0,1,6,2.000,False,True,0
539,4,3,1,0,1,6,3.000,False,False,0
540,4,1,3,0,1,6,0.333,False,True,0
541,4,3,3,0,1,6,1.000,False,False,0
542,4,2,2,0,1,6,1.000,False,True,0
543,4,3,2,0,0,6,1.500,False,False,0
544,4,2,3,0,1,6,0.667,False,True,0
545,4,3,3,0,1,6,1.000,False,False,0
546,4,5,1,0,1,6,5.000,False,False,0
547,4,4,0,0,1,6,6.000,False,False,0
548,4,3,1,0,0,6,3.000,False,True,0
549,4,2,3,0,1,6,0.667,False,True,0
550,4,1,3,0,1,6,0.333,False,True,0
551,4,2,4,0,1,6,0.500,False,False,0
552,4,5,1,0,0,6,5.000,False,False,0
553,4,2,1,0,1,6,2.000,False,True,0
554,4,1,4,0,1,6,0.250,False,True,0
555,4,2,3,0,1,6,0.667,False,False,0
556,4,4,2,0,1,6,2.000,False,False,0
557,4,2,0,0,1,6,6.000,False,False,0
558,4,1,4,0,0,6,0.250,False,True,0
559,4,2,4,0,1,6,0.500,False,False,0
560,4,3,3,0,1,6,1.000,False,False,0
561,4,4,0,0,1,6,6.000,False,False,0
562,4,4,1,0,0,6,4.000,False,True,0
563,4,1,3,0,1,6,0.333,False,True,0
564,4,1,5,0,1,6,0.200,False,True,0
565,4,3,2,0,1,6,1.500,False,False,0
566,4,3,3,0,1,6,1.000,False,True,0
567,4,4,2,0,1,6,2.000,False,False,0
568,4,4,0,0,0,6,6.000,False,False,0
569,4,2,2,0,1,6,1.000,False,True,0
570,4,2,4,0,1,6,0.500,False,True,0
571,4,2,2,0,1,6,1.000,False,False,0
572,4,1,4,0,1,6,0.250,False,True,0
573,4,2,4,0,1,6,0.500,False,False,0
574,4,3,1,0,0,6,3.000,False,False,0
575,4,2,3,0,1,6,0.667,False,True,0
576,4,2,3,0,1,6,0.667,False,True,0
577,4,5,0,0,1,6,6.000,False,False,0
578,4,4,1,0,1,6,4.000,False,True,0
