,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed evaluation,label (jammed or not)
62,9,3,4,0,1,7,1.000,True,True,0
63,9,2,2,0,1,7,2.500,False,False,0
64,9,3,4,0,0,7,1.000,True,True,0
65,9,4,2,0,1,7,1.500,False,False,0
66,9,4,1,0,1,7,3.000,True,False,0
67,9,2,2,1,1,7,2.500,False,True,0
68,9,2,4,0,1,7,1.250,False,True,0
69,9,4,2,0,0,7,1.500,True,False,0
70,9,4,2,0,1,7,1.500,True,True,0
71,9,4,1,0,1,7,3.000,True,False,0
72,9,3,2,0,1,7,2.000,False,True,0
73,9,1,4,0,1,7,1.500,False,True,0
74,9,4,3,0,1,7,1.000,False,True,0
75,9,2,3,0,0,7,1.667,False,False,0
76,9,3,3,0,1,7,1.333,True,True,0
77,9,2,4,0,1,7,1.250,False,True,0
78,9,4,1,0,1,7,3.000,True,False,0
79,9,4,2,0,1,7,1.500,False,True,0
80,9,3,3,0,0,7,1.333,False,True,0
81,9,4,2,0,1,7,1.500,True,True,0
82,9,5,2,0,1,7,1.000,False,True,0
83,9,4,1,0,1,7,3.000,False,False,0
84,9,2,3,0,1,7,1.667,False,True,0
85,9,3,2,0,1,7,2.000,False,False,0
86,9,3,3,0,0,7,1.333,False,True,0
87,9,2,4,0,1,7,1.250,True,True,0
88,9,3,3,0,1,7,1.333,False,True,0
89,9,4,3,0,1,7,1.000,False,True,0
90,9,5,1,0,1,7,2.000,True,False,0
91,9,5,0,0,1,7,3.500,True,False,0
92,9,3,2,0,1,7,2.000,False,True,0
93,9,3,2,0,1,7,2.000,False,True,0
94,9,5,2,0,0,7,1.000,False,True,0
95,9,4,2,0,1,7,1.500,True,False,0
96,9,3,2,0,1,7,2.000,False,False,0
97,9,3,3,0,1,7,1.333,False,True,0
98,9,1,3,0,1,7,2.000,False,False,0
99,9,3,4,0,0,7,1.000,True,True,0
100,9,3,4,0,1,7,1.000,False,True,0
101,9,5,1,0,1,7,2.000,False,False,0
102,9,5,0,0,1,7,3.500,False,False,0
103,9,2,3,0,1,7,1.667,True,True,0
104,9,2,3,0,0,7,1.667,False,True,0
105,9,1,6,0,1,7,1.000,False,True,0
106,9,6,1,0,1,7,1.000,True,True,0
107,9,6,0,0,1,7,3.500,False,False,0
108,9,6,0,0,0,7,3.500,False,True,0
109,9,2,2,0,1,7,2.500,False,True,0
110,9,3,2,0,1,7,2.000,False,True,0
111,9,3,4,0,1,7,1.000,False,True,0
112,9,6,1,0,1,7,1.000,True,True,0
113,9,5,0,0,0,7,3.500,False,False,0
114,9,1,3,0,1,7,2.000,False,True,0
115,9,2,4,0,1,7,1.250,True,True,0
116,9,3,3,0,1,7,1.333,True,True,0
117,9,4,2,0,1,7,1.500,True,True,0
118,9,5,1,0,0,7,2.000,True,False,0
119,9,4,1,0,1,7,3.000,False,False,0
120,9,3,2,0,1,7,2.000,False,True,0
121,9,1,4,0,1,7,1.500,False,True,0
122,9,2,4,0,1,7,1.250,True,True,0
123,9,5,2,0,0,7,1.000,True,True,0
124,9,3,3,0,1,7,1.333,True,False,0
125,9,4,1,0,1,7,3.000,True,False,0
126,9,4,2,0,1,7,1.500,False,True,0
127,9,4,2,0,1,7,1.500,False,True,0
128,9,4,2,0,0,7,1.500,False,True,0
129,9,1,3,0,1,7,2.000,False,False,0
130,9,3,3,0,1,7,1.333,True,True,0
131,9,5,2,0,1,7,1.000,False,True,0
132,9,3,2,0,0,7,2.000,False,False,0
133,9,3,2,0,1,7,2.000,True,True,0
134,9,2,4,0,1,7,1.250,False,True,0
135,9,4,3,0,1,7,1.000,True,True,0
136,9,4,1,0,1,7,3.000,True,False,0
137,9,4,2,1,0,7,1.500,False,True,0
138,9,1,3,0,1,7,2.000,False,False,0
139,9,2,4,0,1,7,1.250,False,True,0
140,9,3,3,0,1,7,1.333,True,True,0
141,9,6,1,0,1,7,1.000,False,True,0
142,9,3,1,0,1,7,4.000,False,False,0
143,9,3,4,0,1,7,1.000,False,True,0
144,9,2,4,0,0,7,1.250,True,False,0
145,9,4,2,0,1,7,1.500,True,False,0
146,9,4,2,0,1,7,1.500,False,True,0
147,9,4,1,0,1,7,3.000,False,False,0
148,9,2,2,1,1,7,2.500,False,True,0
149,9,1,4,0,1,7,1.500,True,True,0
150,9,5,2,0,1,7,1.000,True,True,0
151,9,5,0,0,0,7,3.500,False,False,0
152,9,2,2,0,1,7,2.500,False,True,0
153,9,2,4,0,1,7,1.250,False,True,0
154,9,2,4,0,1,7,1.250,True,True,0
155,9,5,1,0,1,7,2.000,True,False,0
156,9,4,2,0,1,7,1.500,False,True,0
157,9,1,3,0,1,7,2.000,False,False,0
158,9,3,3,0,0,7,1.333,True,True,0
159,9,4,2,0,1,7,1.500,False,True,0
160,9,2,2,0,1,7,2.500,False,False,0
161,9,3,3,0,1,7,1.333,False,True,0
162,9,4,2,0,1,7,1.500,False,True,0
163,9,2,3,0,0,7,1.667,False,True,0
164,9,1,5,0,1,7,1.200,False,True,0
165,9,2,5,0,1,7,1.000,True,True,0
166,9,6,1,0,1,7,1.000,True,True,0
167,9,3,0,0,1,7,3.500,False,False,0
168,9,3,3,0,1,7,1.333,False,True,0
169,9,2,4,0,0,7,1.250,False,True,0
170,9,2,4,0,1,7,1.250,True,True,0
171,9,4,2,0,1,7,1.500,False,False,0
172,9,4,3,0,1,7,1.000,True,True,0
173,9,3,2,0,1,7,2.000,True,False,0
174,9,3,3,0,1,7,1.333,False,True,0
175,9,2,2,0,1,7,2.500,False,False,0
176,9,4,3,0,1,7,1.000,False,True,0
177,9,3,2,1,0,7,2.000,True,False,0
178,9,3,3,0,1,7,1.333,False,True,0
179,9,3,2,0,1,7,2.000,False,False,0
180,9,3,3,0,1,7,1.333,False,True,0
181,9,2,3,0,0,7,1.667,False,False,0
182,9,2,4,0,1,7,1.250,True,True,0
183,9,3,3,0,1,7,1.333,True,True,0
184,9,5,1,0,1,7,2.000,True,False,0
185,9,4,1,0,1,7,3.000,False,False,0
186,9,3,3,0,1,7,1.333,False,True,0
187,9,2,3,0,1,7,1.667,False,False,0
188,9,3,4,0,0,7,1.000,True,True,0
189,9,3,3,0,1,7,1.333,True,False,0
190,9,2,4,0,1,7,1.250,True,True,0
191,9,2,3,0,1,7,1.667,True,False,0
192,9,4,3,0,1,7,1.000,True,True,0
193,9,4,2,0,0,7,1.500,True,False,0
194,9,5,1,0,1,7,2.000,False,False,0
195,9,4,2,0,1,7,1.500,False,True,0
196,9,3,1,0,1,7,4.000,True,False,0
197,9,2,3,0,1,7,1.667,False,True,0
198,9,3,3,1,0,7,1.333,True,True,0
199,9,3,2,0,1,7,2.000,True,False,0
200,9,3,3,0,1,7,1.333,True,True,0
201,9,2,4,0,1,7,1.250,False,True,0
202,9,1,4,0,1,7,1.500,True,False,0
203,9,4,3,0,1,7,1.000,True,True,0
204,9,5,2,0,1,7,1.000,False,True,0
205,9,3,1,0,0,7,4.000,False,False,0
206,9,3,3,0,1,7,1.333,False,True,0
207,9,2,4,0,1,7,1.250,False,True,0
208,9,3,3,0,1,7,1.333,False,True,0
209,9,3,3,0,1,7,1.333,False,True,0
210,9,5,2,0,1,7,1.000,False,True,0
211,9,2,2,0,1,7,2.500,False,False,0
212,9,2,4,0,1,7,1.250,True,True,0
213,9,3,3,1,0,7,1.333,False,True,0
214,9,3,2,0,1,7,2.000,False,False,0
215,9,3,2,0,1,7,2.000,False,True,0
216,9,3,3,0,0,7,1.333,False,True,0
217,9,1,5,0,1,7,1.200,False,True,0
218,9,2,4,0,1,7,1.250,True,True,0
219,9,3,3,0,1,7,1.333,False,True,0
220,9,3,2,0,1,7,2.000,False,False,0
221,9,4,2,0,1,7,1.500,False,True,0
222,9,5,2,0,1,7,1.000,False,True,0
223,9,3,1,0,0,7,4.000,False,False,0
224,9,1,5,0,1,7,1.200,True,True,0
225,9,2,4,0,1,7,1.250,True,True,0
226,9,4,3,0,1,7,1.000,False,True,0
227,9,5,1,0,1,7,2.000,False,False,0
228,9,2,1,0,1,7,5.000,False,False,0
229,9,2,4,0,0,7,1.250,True,True,0
230,9,1,5,0,1,7,1.200,False,True,0
231,9,3,4,0,1,7,1.000,True,True,0
232,9,5,0,0,1,7,3.500,False,False,0
233,9,4,2,0,0,7,1.500,False,True,0
234,9,2,3,0,1,7,1.667,False,True,0
235,9,1,4,0,1,7,1.500,False,True,0
236,9,4,3,0,1,7,1.000,True,True,0
237,9,5,2,0,1,7,1.000,False,True,0
238,9,3,2,0,0,7,2.000,False,False,0
239,9,2,3,0,1,7,1.667,False,True,0
240,9,2,4,0,1,7,1.250,False,True,0
241,9,2,4,0,1,7,1.250,False,True,0
242,9,4,3,0,1,7,1.000,False,True,0
243,9,5,0,0,1,7,3.500,False,False,0
244,9,5,1,0,0,7,2.000,False,True,0
245,9,1,3,0,1,7,2.000,False,True,0
246,9,3,4,0,1,7,1.000,False,True,0
247,9,3,2,0,1,7,2.000,False,False,0
248,9,4,3,0,1,7,1.000,False,True,1
249,9,4,2,0,0,7,1.500,True,False,1
250,9,2,3,0,1,7,1.667,False,True,1
251,9,4,3,0,1,7,1.000,False,True,1
252,9,4,1,0,1,7,3.000,False,False,1
253,9,3,2,0,1,7,2.000,False,True,1
254,9,2,4,0,0,7,1.250,False,True,1
255,9,3,3,0,1,7,1.333,True,True,1
256,9,3,3,0,1,7,1.333,False,True,1
257,9,2,7,0,1,7,0.714,False,True,1
258,9,3,5,0,1,7,0.800,True,True,1
259,9,4,9,0,1,7,0.333,True,True,1
260,9,4,6,0,1,7,0.500,True,True,1
261,9,2,6,0,0,7,0.833,True,False,1
262,9,2,7,0,1,7,0.714,True,True,1
263,9,4,7,1,1,7,0.429,True,True,1
264,9,4,6,0,1,7,0.500,True,True,1
265,9,1,7,0,1,7,0.857,True,False,1
266,9,3,7,1,1,7,0.571,True,True,1
267,9,5,7,0,1,7,0.286,True,True,1
268,9,4,5,0,0,7,0.600,True,False,1
269,9,3,7,0,1,7,0.571,True,True,1
270,9,0,5,0,1,7,1.400,True,False,1
271,9,2,8,1,1,7,0.625,True,True,1
272,9,1,6,0,1,7,1.000,True,False,1
273,9,1,7,2,1,7,0.857,True,True,1
274,9,3,8,2,0,7,0.500,True,True,1
275,9,2,5,1,1,7,1.000,True,False,1
276,9,2,7,0,1,7,0.714,True,True,1
277,9,2,9,0,1,7,0.556,True,True,1
278,9,1,7,1,1,7,0.857,True,False,1
279,9,1,8,1,0,7,0.750,True,True,1
280,9,1,7,0,1,7,0.857,True,True,1
281,9,3,9,0,1,7,0.444,True,True,1
282,9,2,11,0,1,7,0.455,True,True,1
283,9,0,4,0,1,7,1.750,True,False,1
284,9,1,9,1,1,7,0.667,False,True,1
285,9,1,7,0,0,7,0.857,True,True,1
286,9,0,8,1,1,7,0.875,True,True,1
287,9,1,8,1,1,7,0.750,True,True,1
288,9,1,8,0,0,7,0.750,True,True,1
289,9,1,10,0,1,7,0.600,True,True,1
290,9,0,9,0,1,7,0.778,True,True,1
291,9,0,10,0,1,7,0.700,True,True,1
292,9,0,8,0,1,7,0.875,True,True,1
293,9,0,12,0,1,7,0.583,True,True,1
294,9,0,8,0,0,7,0.875,True,False,1
295,9,0,8,0,1,7,0.875,True,True,1
296,9,0,8,0,1,7,0.875,True,True,1
297,9,0,10,1,1,7,0.700,True,True,1
298,9,0,10,1,1,7,0.700,True,True,1
299,9,1,12,0,0,7,0.500,True,True,1
300,9,0,5,1,1,7,1.400,True,False,1
301,9,0,8,1,1,7,0.875,True,True,1
302,9,1,9,0,1,7,0.667,True,True,1
303,9,1,10,0,1,7,0.600,True,True,1
304,9,2,8,1,0,7,0.625,True,True,1
305,9,1,8,0,1,7,0.750,True,True,1
306,9,1,8,0,1,7,0.750,True,True,1
307,9,2,10,0,1,7,0.500,True,True,1
308,9,1,7,1,1,7,0.857,True,False,1
309,9,2,6,1,0,7,0.833,True,True,1
310,9,4,9,1,1,7,0.333,True,True,1
311,9,2,6,2,1,6,0.667,True,False,1
312,9,0,7,2,1,6,0.857,True,True,1
313,9,2,7,0,1,6,0.571,True,True,1
314,9,3,8,0,0,6,0.375,True,True,1
315,9,3,5,0,1,6,0.600,True,False,1
316,9,2,7,0,1,6,0.571,False,True,1
317,9,1,7,1,1,6,0.714,False,True,1
318,9,5,6,0,1,7,0.333,False,True,1
319,9,6,5,0,0,7,0.200,True,True,1
320,9,2,5,0,1,7,1.000,True,False,1
321,9,2,7,0,1,7,0.714,True,True,1
322,9,4,6,0,1,7,0.500,True,True,1
323,9,3,4,0,1,7,1.000,True,False,1
324,9,3,4,0,1,7,1.000,True,True,1
325,9,3,4,1,0,7,1.000,True,True,1
326,9,3,5,0,1,7,0.800,False,True,1
327,9,3,5,0,1,7,0.800,True,True,1
328,9,3,2,1,1,7,2.000,True,False,1
329,9,3,3,0,1,7,1.333,False,True,0
330,9,3,2,0,1,7,2.000,True,False,0
331,9,2,2,1,0,7,2.500,False,False,0
332,9,2,5,0,1,7,1.000,False,True,0
333,9,3,3,0,1,7,1.333,True,False,0
334,9,5,1,0,1,7,2.000,True,False,0
335,9,5,1,0,1,7,2.000,False,True,0
336,9,4,1,0,0,7,3.000,False,False,0
337,9,0,4,0,1,7,1.750,False,True,0
338,9,1,6,0,1,7,1.000,False,True,0
339,9,5,2,0,1,7,1.000,True,True,0
340,9,4,0,0,1,7,3.500,True,False,0
341,9,3,2,1,1,7,2.000,False,True,0
342,9,5,1,0,1,7,2.000,False,True,0
343,9,4,1,0,0,7,3.000,False,False,0
344,9,4,3,0,1,7,1.000,False,True,0
345,9,5,1,0,1,7,2.000,True,False,0
346,9,2,2,0,1,7,2.500,False,False,0
347,9,3,2,1,1,7,2.000,False,True,0
348,9,2,4,0,0,7,1.250,False,True,0
349,9,4,3,0,1,7,1.000,False,True,0
350,9,6,0,0,1,7,3.500,True,False,0
351,9,2,1,0,1,7,5.000,False,False,0
352,9,2,4,0,1,7,1.250,False,True,0
353,9,1,5,0,0,7,1.200,False,True,0
354,9,4,3,0,1,7,1.000,False,True,0
355,9,5,1,0,1,7,2.000,True,False,0
356,9,5,2,0,1,7,1.000,False,True,0
357,9,3,1,0,1,7,4.000,False,False,0
358,9,2,3,0,1,7,1.667,False,True,0
359,9,2,4,0,0,7,1.250,False,True,0
360,9,2,4,0,1,7,1.250,False,True,0
361,9,3,3,0,1,7,1.333,False,True,0
362,9,2,4,0,1,7,1.250,False,True,0
363,9,3,3,0,1,7,1.333,False,True,0
364,9,2,3,0,1,7,1.667,False,False,0
365,9,2,5,0,1,7,1.000,False,True,0
366,9,2,2,1,0,7,2.500,True,False,0
367,9,2,4,0,1,7,1.250,False,True,0
368,9,2,3,0,1,7,1.667,False,False,0
369,9,5,2,0,1,7,1.000,False,True,0
370,9,4,1,0,1,7,3.000,True,False,0
371,9,1,3,0,1,7,2.000,False,True,0
372,9,2,5,0,0,7,1.000,False,True,0
373,9,2,4,0,1,7,1.250,True,False,0
374,9,4,2,0,1,7,1.500,False,False,0
375,9,6,1,0,1,7,1.000,False,True,0
376,9,5,1,0,1,7,2.000,False,False,0
377,9,5,0,0,0,7,3.500,False,False,0
378,9,3,2,0,1,7,2.000,False,True,0
379,9,1,3,0,1,7,2.000,False,True,0
380,9,3,4,0,1,7,1.000,False,True,0
381,9,5,2,0,1,7,1.000,True,True,0
382,9,4,0,0,0,7,3.500,True,False,0
383,9,4,3,0,1,7,1.000,False,True,0
384,9,4,2,0,1,7,1.500,True,False,0
385,9,4,2,0,1,7,1.500,False,True,0
386,9,3,2,0,1,7,2.000,False,False,0
387,9,5,1,0,0,7,2.000,False,True,0
388,9,2,3,0,1,7,1.667,False,True,0
389,9,3,2,1,1,7,2.000,False,False,0
390,9,2,3,1,1,7,1.667,False,True,0
391,9,6,0,0,1,7,3.500,False,False,0
392,9,4,1,0,0,7,3.000,False,True,0
393,9,4,2,0,1,7,1.500,False,True,0
394,9,2,2,0,1,7,2.500,False,False,0
395,9,3,3,0,1,7,1.333,False,True,0
396,9,3,4,0,1,7,1.000,True,True,0
397,9,3,3,0,0,7,1.333,True,False,0
398,9,5,2,0,1,7,1.000,False,True,0
399,9,3,0,0,1,7,3.500,False,False,0
400,9,2,4,0,1,7,1.250,False,True,0
401,9,1,5,0,0,7,1.200,True,True,0
402,9,5,2,0,1,7,1.000,True,True,0
403,9,5,0,0,1,7,3.500,False,False,0
404,9,5,1,0,1,7,2.000,False,True,0
405,9,2,1,1,1,7,5.000,False,False,0
406,9,3,3,0,0,7,1.333,False,True,0
407,9,3,3,0,1,7,1.333,False,True,0
408,9,2,4,0,1,7,1.250,True,True,0
409,9,5,1,0,1,7,2.000,True,False,0
410,9,2,2,0,1,7,2.500,False,False,0
411,9,1,5,0,0,7,1.200,False,True,0
412,9,3,4,0,1,7,1.000,False,True,0
413,9,4,1,0,1,7,3.000,True,False,0
414,9,3,2,0,1,7,2.000,False,True,0
415,9,3,4,0,1,7,1.000,False,True,0
416,9,3,2,0,0,7,2.000,True,False,0
417,9,3,4,0,1,7,1.000,False,True,0
418,9,5,1,0,1,7,2.000,True,False,0
419,9,2,1,0,1,7,5.000,False,False,0
420,9,3,4,0,1,7,1.000,False,True,0
421,9,3,2,0,1,7,2.000,True,False,0
422,9,4,2,0,1,7,1.500,False,True,0
423,9,3,3,0,0,7,1.333,False,True,0
424,9,3,3,0,1,7,1.333,False,True,0
425,9,4,2,0,1,7,1.500,False,True,0
426,9,5,2,0,1,7,1.000,False,True,0
427,9,2,0,0,1,7,3.500,False,False,0
428,9,2,5,0,1,7,1.000,False,True,0
429,9,5,2,0,0,7,1.000,True,True,0
430,9,7,0,0,1,7,3.500,False,False,0
431,9,5,0,0,1,7,3.500,False,True,0
432,9,3,1,0,1,7,4.000,False,False,0
433,9,4,3,0,1,7,1.000,False,True,0
434,9,3,1,1,0,7,4.000,True,False,0
435,9,2,3,0,1,7,1.667,False,True,0
436,9,4,3,0,1,7,1.000,False,True,0
437,9,4,1,0,1,7,3.000,False,False,0
438,9,2,3,0,1,7,1.667,False,True,0
439,9,5,1,0,0,7,2.000,False,False,0
440,9,2,3,0,1,7,1.667,False,True,0
441,9,1,4,0,1,7,1.500,False,True,0
442,9,1,5,0,1,7,1.200,True,True,0
443,9,4,3,0,1,7,1.000,True,True,0
444,9,5,1,0,1,7,2.000,True,False,0
445,9,5,0,0,1,7,3.500,False,False,0
446,9,4,1,0,0,7,3.000,False,True,0
447,9,1,4,0,1,7,1.500,False,True,0
448,9,4,3,0,1,7,1.000,True,True,0
449,9,6,1,0,1,7,1.000,True,True,0
450,9,5,0,0,1,7,3.500,False,False,0
451,9,4,2,0,1,7,1.500,False,True,0
452,9,2,1,1,1,7,5.000,False,False,0
453,9,3,3,0,1,7,1.333,False,True,0
454,9,2,3,0,1,7,1.667,False,False,0
455,9,4,3,0,1,7,1.000,False,True,0
456,9,4,2,0,0,7,1.500,True,False,0
457,9,3,2,0,1,7,2.000,False,False,0
458,9,2,4,0,1,7,1.250,False,True,0
459,9,2,3,0,1,7,1.667,True,False,0
460,9,2,5,0,1,7,1.000,False,True,0
461,9,3,3,0,1,7,1.333,True,False,0
462,9,6,0,0,0,7,3.500,False,False,0
463,9,3,2,0,1,7,2.000,False,True,0
464,9,2,3,0,1,7,1.667,False,True,0
465,9,2,4,0,1,7,1.250,False,True,0
466,9,3,4,0,1,7,1.000,True,True,0
467,9,3,2,0,1,7,2.000,True,False,0
468,9,2,3,0,1,7,1.667,False,True,0
469,9,3,4,0,0,7,1.000,False,True,0
470,9,3,3,0,1,7,1.333,False,False,0
471,9,4,2,0,1,7,1.500,False,True,0
472,9,2,3,0,1,7,1.667,False,True,0
473,9,4,2,0,1,7,1.500,False,True,0
474,9,4,2,0,1,7,1.500,False,True,0
475,9,1,3,0,0,7,2.000,False,False,0
476,9,1,6,0,1,7,1.000,False,True,0
477,9,4,3,0,1,7,1.000,True,True,0
478,9,3,3,0,1,7,1.333,True,False,0
479,9,3,1,0,1,7,4.000,False,False,0
480,9,3,3,0,1,7,1.333,False,True,0
481,9,4,1,0,0,7,3.000,False,False,0
482,9,3,3,0,1,7,1.333,False,True,0
483,9,2,3,0,1,7,1.667,False,False,0
484,9,3,3,0,1,7,1.333,False,True,0
485,9,2,2,0,1,7,2.500,False,False,0
486,9,4,3,0,0,7,1.000,False,True,0
487,9,3,3,0,1,7,1.333,False,False,0
488,9,6,1,0,1,7,1.000,False,True,0
489,9,6,0,0,1,7,3.500,False,False,0
490,9,1,1,1,1,7,6.000,False,False,0
491,9,1,5,0,0,7,1.200,False,True,0
492,9,3,4,0,1,7,1.000,True,True,0
493,9,4,1,0,1,7,3.000,True,False,0
494,9,4,1,1,1,7,3.000,False,True,0
495,9,3,2,0,1,7,2.000,False,True,0
496,9,4,2,0,1,7,1.500,False,True,0
497,9,2,2,0,0,7,2.500,False,False,0
498,9,0,6,0,1,7,1.167,False,True,0
499,9,1,6,0,1,7,1.000,True,True,0
500,9,7,0,0,1,7,3.500,True,False,0
501,9,4,0,0,0,7,3.500,False,True,0
502,9,1,3,0,1,7,2.000,False,True,0
503,9,1,5,0,1,7,1.200,False,True,0
504,9,3,4,0,1,7,1.000,True,True,0
505,9,6,0,0,1,7,3.500,True,False,0
506,9,5,1,0,0,7,2.000,False,True,0
507,9,1,2,0,1,7,3.000,False,False,0
508,9,0,6,0,1,7,1.167,False,True,0
509,9,3,4,0,1,7,1.000,True,True,0
510,9,2,4,0,0,7,1.250,True,False,0
511,9,5,2,0,1,7,1.000,True,True,0
512,9,4,1,0,1,7,3.000,False,False,0
513,9,4,3,0,1,7,1.000,False,True,0
514,9,2,2,0,1,7,2.500,True,False,0
515,9,2,4,0,1,7,1.250,False,True,0
516,9,1,5,0,0,7,1.200,True,True,0
517,9,4,2,0,1,7,1.500,True,False,0
518,9,4,2,0,1,7,1.500,False,True,0
519,9,3,2,0,1,7,2.000,False,False,0
520,9,3,3,0,1,7,1.333,False,True,0
521,9,2,3,0,1,7,1.667,False,False,0
522,9,2,5,0,0,7,1.000,False,True,0
523,9,4,3,0,1,7,1.000,True,True,0
524,9,5,0,0,1,7,3.500,True,False,0
525,9,6,1,0,1,7,1.000,False,True,0
526,9,2,1,0,0,7,5.000,False,False,0
527,9,2,4,0,1,7,1.250,False,True,0
528,9,3,4,0,1,7,1.000,True,True,0
529,9,2,2,1,1,7,2.500,True,False,0
530,9,5,2,0,1,7,1.000,False,True,0
531,9,4,1,0,1,7,3.000,False,False,0
532,9,4,1,0,0,7,3.000,False,True,0
533,9,2,4,0,1,7,1.250,False,True,0
534,9,2,3,0,1,7,1.667,True,False,0
535,9,2,5,0,1,7,1.000,False,True,0
536,9,3,3,0,1,7,1.333,True,False,0
537,9,4,0,0,1,7,3.500,False,False,0
538,9,3,4,0,1,7,1.000,False,True,0
539,9,1,4,0,1,7,1.500,True,False,0
540,9,3,3,0,0,7,1.333,True,True,0
541,9,5,2,0,1,7,1.000,False,True,0
542,9,2,2,0,1,7,2.500,False,False,0
543,9,2,3,0,1,7,1.667,False,True,0
544,9,2,5,0,0,7,1.000,False,True,0
545,9,4,3,0,1,7,1.000,True,True,0
546,9,6,1,0,1,7,1.000,False,True,0
547,9,4,0,0,1,7,3.500,False,False,0
548,9,2,2,0,1,7,2.500,False,True,0
549,9,3,4,0,0,7,1.000,False,True,0
550,9,1,4,0,1,7,1.500,True,False,0
551,9,4,3,0,1,7,1.000,True,True,0
552,9,5,1,0,1,7,2.000,False,False,0
553,9,1,1,1,1,7,6.000,False,False,0
554,9,1,6,0,0,7,1.000,False,True,0
555,9,4,2,0,1,7,1.500,True,False,0
556,9,6,1,0,1,7,1.000,False,True,0
557,9,3,0,0,0,7,3.500,False,False,0
558,9,1,4,0,1,7,1.500,False,True,0
559,9,2,5,0,1,7,1.000,True,True,0
560,9,4,3,0,1,7,1.000,True,True,0
561,9,5,0,0,1,7,3.500,True,False,0
562,9,4,1,0,0,7,3.000,False,True,0
563,9,1,4,0,1,7,1.500,False,True,0
564,9,1,6,0,1,7,1.000,True,True,0
565,9,4,2,0,1,7,1.500,True,False,0
566,9,4,3,0,1,7,1.000,False,True,0
567,9,4,2,0,1,7,1.500,False,False,0
568,9,5,0,0,0,7,3.500,False,False,0
569,9,3,2,0,1,7,2.000,False,True,0
570,9,3,4,0,1,7,1.000,False,True,0
571,9,1,3,0,1,7,2.000,True,False,0
572,9,4,3,0,0,7,1.000,False,True,0
573,9,4,3,0,1,7,1.000,False,True,0
574,9,3,1,0,1,7,4.000,False,False,0
575,9,3,3,0,1,7,1.333,False,True,0
576,9,2,3,0,1,7,1.667,False,False,0
577,9,5,1,0,1,7,2.000,False,False,0
578,9,4,2,0,1,7,1.500,False,True,0
