,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed evaluation,label (jammed or not)
249,8,4,1,0,0,6,4.000,False,False,1
250,8,2,2,0,1,6,1.000,False,True,1
251,8,2,4,0,1,6,0.500,True,True,1
252,8,4,1,0,0,6,4.000,False,False,1
253,8,3,3,0,1,6,1.000,False,True,1
254,8,1,5,0,1,6,0.200,True,True,1
255,8,3,6,0,1,6,0.500,True,False,1
256,8,2,6,0,1,6,0.333,True,True,1
257,8,1,6,0,1,6,0.167,True,True,1
258,8,3,6,0,1,6,0.500,True,False,1
259,8,5,7,0,1,6,0.714,True,False,1
260,8,4,5,0,1,6,0.800,True,False,1
261,8,1,5,0,0,6,0.200,True,True,1
262,8,2,7,0,1,6,0.286,True,False,1
263,8,5,6,0,1,6,0.833,True,False,1
264,8,4,5,0,1,6,0.800,True,True,1
265,8,1,5,1,1,6,0.200,True,True,1
266,8,4,6,0,0,6,0.667,True,False,1
267,8,5,7,0,1,6,0.714,True,False,1
268,8,3,4,0,1,6,0.750,False,False,1
269,8,3,6,0,1,6,0.500,True,True,1
270,8,0,5,0,0,6,0.000,False,True,1
271,8,2,7,0,1,6,0.286,True,False,1
272,8,1,6,0,1,6,0.167,True,True,1
273,8,3,6,1,0,6,0.500,True,False,1
274,8,2,6,1,1,6,0.333,True,True,1
275,8,2,5,1,1,6,0.400,True,False,1
276,8,2,6,0,1,6,0.333,True,True,1
277,8,2,8,0,1,6,0.250,True,True,1
278,8,2,6,1,0,6,0.333,True,False,1
279,8,0,6,1,1,6,0.000,True,True,1
280,8,1,5,0,1,6,0.200,False,False,1
281,8,3,7,0,1,6,0.429,True,False,1
282,8,2,9,0,1,6,0.222,True,True,1
283,8,1,4,0,0,6,0.250,False,True,1
284,8,1,8,1,1,6,0.125,True,True,1
285,8,0,6,0,1,6,0.000,False,True,1
286,8,1,6,0,1,6,0.167,True,False,1
287,8,0,8,2,1,6,0.000,True,True,1
288,8,1,6,0,1,6,0.167,True,False,1
289,8,0,9,1,1,6,0.000,True,True,1
290,8,1,7,0,0,6,0.143,True,False,1
291,8,0,8,0,1,6,0.000,True,True,1
292,8,0,8,0,1,6,0.000,True,True,1
293,8,0,10,1,1,6,0.000,True,True,1
294,8,0,5,1,1,6,0.000,False,True,1
295,8,1,5,1,0,6,0.200,False,False,1
296,8,0,6,0,1,6,0.000,False,True,1
297,8,1,8,0,1,6,0.125,True,False,1
298,8,1,9,1,1,6,0.111,True,True,1
299,8,2,8,1,1,6,0.250,True,False,1
300,8,3,3,0,0,6,1.000,False,False,1
301,8,1,6,0,1,6,0.167,True,True,1
302,8,1,7,0,1,6,0.143,True,True,1
303,8,3,6,0,1,6,0.500,True,False,1
304,8,3,7,0,1,6,0.429,True,True,1
305,8,0,6,2,1,6,0.000,True,True,1
306,8,2,5,2,0,6,0.400,True,False,1
307,8,2,7,1,1,6,0.286,True,True,1
308,8,2,5,0,1,6,0.400,False,False,1
309,8,3,6,0,1,6,0.500,True,False,1
310,8,5,7,1,1,6,0.714,True,False,1
311,8,5,5,0,0,6,1.000,True,False,1
312,8,2,5,0,1,6,0.400,False,True,1
313,8,2,5,0,1,6,0.400,False,True,1
314,8,2,6,0,1,6,0.333,True,True,1
315,8,3,5,0,1,6,0.600,False,False,1
316,8,1,7,0,1,6,0.143,True,True,1
317,8,2,7,0,0,6,0.286,True,False,1
318,8,4,5,0,1,6,0.800,True,False,1
319,8,3,5,0,1,6,0.600,False,True,1
320,8,2,5,0,1,6,0.400,False,True,1
321,8,1,8,0,1,6,0.125,True,True,1
322,8,3,6,0,1,6,0.500,True,False,1
323,8,4,2,0,0,6,2.000,False,False,1
324,8,2,4,0,1,6,0.500,False,True,1
325,8,3,3,0,1,6,1.000,False,False,1
326,8,2,4,0,1,6,0.500,False,True,1
327,8,2,4,0,1,6,0.500,False,True,1
328,8,4,1,0,0,6,4.000,False,False,0
329,8,3,3,0,1,6,1.000,False,True,0
330,8,3,1,0,1,6,3.000,False,False,0
331,8,2,1,0,1,6,2.000,False,True,0
332,8,1,5,0,1,6,0.200,False,True,0
333,8,4,2,0,0,6,2.000,False,False,0
334,8,4,1,0,1,6,4.000,False,False,0
335,8,4,1,0,1,6,4.000,False,True,0
336,8,3,1,0,1,6,3.000,False,True,0
337,8,0,4,0,0,6,0.000,False,True,0
338,8,0,6,0,1,6,0.000,False,True,0
339,8,5,1,0,1,6,5.000,False,False,0
340,8,3,0,0,1,6,6.000,False,False,0
341,8,4,2,0,1,6,2.000,False,True,0
342,8,5,0,0,1,6,6.000,False,False,0
343,8,4,0,0,0,6,6.000,False,True,0
344,8,3,3,0,1,6,1.000,False,True,0
345,8,3,2,0,1,6,1.500,False,False,0
346,8,1,3,0,1,6,0.333,False,True,0
347,8,4,1,0,1,6,4.000,False,False,0
348,8,1,3,0,1,6,0.333,False,True,0
349,8,2,4,0,1,6,0.500,False,False,0
350,8,6,0,0,0,6,6.000,False,False,0
351,8,2,1,0,1,6,2.000,False,True,0
352,8,2,3,0,1,6,0.667,False,True,0
353,8,0,4,0,1,6,0.000,False,True,0
354,8,2,4,0,1,6,0.500,False,False,0
355,8,3,2,0,1,6,1.500,False,False,0
356,8,3,3,0,1,6,1.000,False,True,0
357,8,4,1,0,0,6,4.000,False,False,0
358,8,2,2,0,1,6,1.000,False,True,0
359,8,2,2,0,1,6,1.000,False,True,0
360,8,0,5,0,1,6,0.000,False,True,0
361,8,2,4,0,0,6,0.500,False,False,0
362,8,1,4,0,1,6,0.250,False,True,0
363,8,2,3,0,1,6,0.667,False,False,0
364,8,2,2,1,1,6,1.000,False,False,0
365,8,3,3,0,1,6,1.000,False,True,0
366,8,2,2,0,0,6,1.000,False,True,0
367,8,1,4,0,1,6,0.250,False,True,0
368,8,2,3,0,1,6,0.667,False,False,0
369,8,5,1,0,1,6,5.000,False,False,0
370,8,4,0,0,1,6,6.000,False,False,0
371,8,2,2,0,0,6,1.000,False,True,0
372,8,0,5,0,1,6,0.000,False,True,0
373,8,2,4,0,1,6,0.500,False,False,0
374,8,4,1,0,1,6,4.000,False,False,0
375,8,6,0,0,1,6,6.000,False,False,0
376,8,6,0,0,0,6,6.000,False,True,0
377,8,3,0,0,1,6,6.000,False,True,0
378,8,1,3,0,1,6,0.333,False,True,0
379,8,1,4,0,0,6,0.250,False,True,0
380,8,3,3,0,1,6,1.000,False,False,0
381,8,5,1,0,1,6,5.000,False,False,0
382,8,2,0,0,1,6,6.000,False,False,0
383,8,2,4,0,1,6,0.500,False,True,0
384,8,2,3,0,1,6,0.667,False,False,0
385,8,2,3,0,1,6,0.667,False,True,0
386,8,3,2,0,0,6,1.500,False,False,0
387,8,3,1,0,1,6,3.000,False,False,0
388,8,2,3,0,1,6,0.667,False,True,0
389,8,4,1,0,1,6,4.000,False,False,0
390,8,3,2,0,1,6,1.500,False,True,0
391,8,6,0,0,0,6,6.000,False,False,0
392,8,2,1,0,1,6,2.000,False,True,0
393,8,2,3,0,1,6,0.667,False,True,0
394,8,2,3,0,0,6,0.667,False,True,0
395,8,3,2,0,1,6,1.500,False,False,0
396,8,3,3,0,1,6,1.000,False,True,0
397,8,3,1,0,1,6,3.000,False,False,0
398,8,4,2,0,1,6,2.000,False,True,0
399,8,4,0,0,0,6,6.000,False,False,0
400,8,2,3,0,1,6,0.667,False,True,0
401,8,0,4,0,1,6,0.000,False,True,0
402,8,4,2,0,1,6,2.000,False,False,0
403,8,5,0,0,0,6,6.000,False,False,0
404,8,4,1,0,1,6,4.000,False,True,0
405,8,3,1,0,1,6,3.000,False,True,0
406,8,2,2,0,1,6,1.000,False,True,0
407,8,4,2,0,0,6,2.000,False,False,0
408,8,2,3,0,1,6,0.667,False,True,0
409,8,4,1,0,1,6,4.000,False,False,0
410,8,2,2,0,1,6,1.000,False,True,0
411,8,0,4,0,1,6,0.000,False,True,0
412,8,2,4,0,1,6,0.500,False,False,0
413,8,4,1,0,0,6,4.000,False,False,0
414,8,3,2,0,1,6,1.500,False,True,0
415,8,3,3,0,1,6,1.000,False,True,0
416,8,1,2,0,1,6,0.500,False,True,0
417,8,2,4,0,1,6,0.500,False,True,0
418,8,4,1,0,1,6,4.000,False,False,0
419,8,3,1,0,0,6,3.000,False,True,0
420,8,3,3,0,1,6,1.000,False,True,0
421,8,2,2,0,1,6,1.000,False,True,0
422,8,3,2,0,1,6,1.500,False,False,0
423,8,2,3,0,0,6,0.667,False,True,0
424,8,2,4,0,1,6,0.500,False,True,0
425,8,4,1,0,1,6,4.000,False,False,0
426,8,5,1,0,1,6,5.000,False,False,0
427,8,2,0,0,0,6,6.000,False,False,0
428,8,2,4,0,1,6,0.500,False,True,0
429,8,3,2,0,1,6,1.500,False,False,0
430,8,6,0,0,1,6,6.000,False,False,0
431,8,5,0,0,0,6,6.000,False,True,0
432,8,3,1,0,1,6,3.000,False,True,0
433,8,4,2,0,1,6,2.000,False,True,0
434,8,3,0,0,1,6,6.000,False,False,0
435,8,3,2,0,0,6,1.500,False,True,0
436,8,3,3,0,1,6,1.000,False,True,0
437,8,2,2,0,1,6,1.000,False,True,0
438,8,3,2,0,0,6,1.500,False,False,0
439,8,3,2,0,1,6,1.500,False,True,0
440,8,2,2,0,1,6,1.000,False,True,0
441,8,1,3,0,1,6,0.333,False,True,0
442,8,1,5,0,0,6,0.200,False,True,0
443,8,4,2,0,1,6,2.000,False,False,0
444,8,4,1,0,1,6,4.000,False,False,0
445,8,4,0,0,1,6,6.000,False,False,0
446,8,3,1,0,1,6,3.000,False,True,0
447,8,1,4,0,0,6,0.250,False,True,0
448,8,3,3,0,1,6,1.000,False,False,0
449,8,5,1,0,1,6,5.000,False,False,0
450,8,4,0,0,1,6,6.000,False,False,0
451,8,3,1,1,1,6,3.000,False,True,0
452,8,4,1,0,0,6,4.000,False,False,0
453,8,3,2,0,1,6,1.500,False,True,0
454,8,2,2,0,1,6,1.000,False,True,0
455,8,4,2,0,1,6,2.000,False,False,0
456,8,3,1,0,1,6,3.000,False,False,0
457,8,3,2,0,0,6,1.500,False,True,0
458,8,1,4,0,1,6,0.250,False,True,0
459,8,2,3,0,1,6,0.667,False,False,0
460,8,2,4,0,1,6,0.500,False,True,0
461,8,3,2,0,1,6,1.500,False,False,0
462,8,4,0,0,1,6,6.000,False,False,0
463,8,3,2,0,1,6,1.500,False,True,0
464,8,2,2,0,1,6,1.000,False,True,0
465,8,2,4,0,0,6,0.500,False,True,0
466,8,4,2,0,1,6,2.000,False,False,0
467,8,2,2,0,1,6,1.000,False,True,0
468,8,2,3,0,1,6,0.667,False,True,0
469,8,2,3,0,1,6,0.667,False,True,0
470,8,3,2,0,1,6,1.500,False,False,0
471,8,3,2,0,1,6,1.500,False,True,0
472,8,2,3,0,0,6,0.667,False,True,0
473,8,3,2,0,1,6,1.500,False,False,0
474,8,3,2,0,1,6,1.500,False,True,0
475,8,0,3,0,1,6,0.000,False,True,0
476,8,1,5,0,1,6,0.200,False,False,0
477,8,3,3,0,1,6,1.000,False,False,0
478,8,3,3,0,0,6,1.000,False,True,0
479,8,2,1,0,1,6,2.000,False,False,0
480,8,3,3,0,1,6,1.000,False,True,0
481,8,3,0,0,1,6,6.000,False,False,0
482,8,2,3,0,1,6,0.667,False,True,0
483,8,1,4,0,0,6,0.250,False,True,0
484,8,3,3,0,1,6,1.000,False,False,0
485,8,2,1,0,1,6,2.000,False,False,0
486,8,2,3,0,1,6,0.667,False,True,0
487,8,2,3,0,1,6,0.667,False,True,0
488,8,5,1,0,1,6,5.000,False,False,0
489,8,6,0,0,1,6,6.000,False,False,0
490,8,2,0,0,1,6,6.000,False,True,0
491,8,2,3,0,0,6,0.667,False,True,0
492,8,2,4,0,1,6,0.500,False,True,0
493,8,4,1,0,1,6,4.000,False,False,0
494,8,6,0,0,0,6,6.000,False,False,0
495,8,3,1,0,1,6,3.000,False,True,0
496,8,3,2,0,1,6,1.500,False,True,0
497,8,2,2,0,0,6,1.000,False,True,0
498,8,0,5,0,1,6,0.000,False,True,0
499,8,1,5,0,1,6,0.200,False,False,0
500,8,6,0,0,1,6,6.000,False,False,0
501,8,2,0,0,1,6,6.000,False,True,0
502,8,2,3,0,0,6,0.667,False,True,0
503,8,1,4,0,1,6,0.250,False,True,0
504,8,3,3,0,1,6,1.000,False,False,0
505,8,5,0,0,1,6,6.000,False,False,0
506,8,3,1,0,1,6,3.000,False,True,0
507,8,2,2,0,0,6,1.000,False,True,0
508,8,0,5,0,1,6,0.000,False,True,0
509,8,3,3,0,1,6,1.000,False,False,0
510,8,1,3,0,1,6,0.333,False,True,0
511,8,3,3,0,1,6,1.000,False,False,0
512,8,4,1,0,0,6,4.000,False,False,0
513,8,3,3,0,1,6,1.000,False,True,0
514,8,2,2,0,1,6,1.000,False,True,0
515,8,2,3,0,1,6,0.667,False,True,0
516,8,1,3,0,1,6,0.333,False,True,0
517,8,3,3,0,0,6,1.000,False,False,0
518,8,3,2,0,1,6,1.500,False,False,0
519,8,3,2,0,1,6,1.500,False,True,0
520,8,3,2,0,1,6,1.500,False,True,0
521,8,2,2,0,1,6,1.000,False,True,0
522,8,1,4,0,1,6,0.250,False,True,0
523,8,3,3,0,1,6,1.000,False,False,0
524,8,4,0,0,1,6,6.000,False,False,0
525,8,5,1,0,1,6,5.000,False,True,0
526,8,1,1,0,0,6,1.000,False,True,0
527,8,2,4,0,1,6,0.500,False,True,0
528,8,3,3,0,1,6,1.000,False,False,0
529,8,3,2,0,0,6,1.500,False,False,0
530,8,4,2,0,1,6,2.000,False,False,0
531,8,4,1,0,1,6,4.000,False,False,0
532,8,3,0,0,1,6,6.000,False,False,0
533,8,2,3,0,1,6,0.667,False,True,0
534,8,2,3,0,0,6,0.667,False,True,0
535,8,2,4,0,1,6,0.500,False,True,0
536,8,2,3,0,1,6,0.667,False,False,0
537,8,4,0,0,1,6,6.000,False,False,0
538,8,3,3,0,1,6,1.000,False,True,0
539,8,4,1,0,0,6,4.000,False,False,0
540,8,2,2,0,1,6,1.000,False,True,0
541,8,2,4,0,1,6,0.500,False,True,0
542,8,2,3,0,0,6,0.667,False,False,0
543,8,2,2,0,1,6,1.000,False,False,0
544,8,2,3,0,1,6,0.667,False,True,0
545,8,2,4,0,1,6,0.500,False,True,0
546,8,5,1,0,1,6,5.000,False,False,0
547,8,5,0,0,0,6,6.000,False,False,0
548,8,2,1,0,1,6,2.000,False,True,0
549,8,2,3,0,1,6,0.667,False,True,0
550,8,1,4,0,0,6,0.250,False,True,0
551,8,3,3,0,1,6,1.000,False,False,0
552,8,4,1,0,1,6,4.000,False,False,0
553,8,2,1,0,1,6,2.000,False,True,0
554,8,1,4,0,1,6,0.250,False,True,0
555,8,2,4,0,0,6,0.500,False,False,0
556,8,5,1,0,1,6,5.000,False,False,0
557,8,2,0,0,1,6,6.000,False,False,0
558,8,2,3,0,0,6,0.667,False,True,0
559,8,2,4,0,1,6,0.500,False,True,0
560,8,3,3,0,1,6,1.000,False,False,0
561,8,4,0,0,1,6,6.000,False,False,0
562,8,3,1,0,1,6,3.000,False,True,0
563,8,1,4,0,0,6,0.250,False,True,0
564,8,1,5,0,1,6,0.200,False,True,0
565,8,3,2,0,1,6,1.500,False,False,0
566,8,3,3,0,1,6,1.000,False,True,0
567,8,4,2,0,1,6,2.000,False,False,0
568,8,3,0,0,1,6,6.000,False,False,0
569,8,1,3,0,1,6,0.333,False,True,0
570,8,1,5,0,1,6,0.200,True,True,0
571,8,2,3,0,0,6,0.667,False,False,0
572,8,2,3,0,1,6,0.667,False,True,0
573,8,3,3,0,1,6,1.000,False,False,0
574,8,2,1,0,1,6,2.000,False,False,0
575,8,1,4,0,1,6,0.250,False,True,0
576,8,3,3,0,0,6,1.000,False,False,0
577,8,5,0,0,1,6,6.000,False,False,0
578,8,4,1,0,1,6,4.000,False,True,0
