,nodeId,ls,lc,le,ltx,number of neighbors,QOS,arm,jammed evaluation,label (jammed or not)
324,9,2,4,0,1,6,0.500,False,True,1
325,9,3,3,1,0,6,1.000,False,False,1
326,9,3,3,0,1,6,1.000,False,True,1
327,9,3,3,0,1,6,1.000,False,True,1
328,9,2,1,1,1,6,2.000,False,False,0
329,9,3,3,0,1,6,1.000,False,True,0
330,9,3,1,0,1,6,3.000,False,False,0
331,9,2,1,1,0,6,2.000,False,True,0
332,9,2,4,0,1,6,0.500,False,True,0
333,9,3,2,0,1,6,1.500,False,False,0
334,9,4,1,0,1,6,4.000,False,False,0
335,9,4,1,0,1,6,4.000,False,True,0
336,9,4,1,0,0,6,4.000,False,True,0
337,9,0,3,0,1,6,0.000,False,True,0
338,9,0,6,0,1,6,0.000,False,True,0
339,9,5,1,0,1,6,5.000,False,False,0
340,9,3,0,0,1,6,6.000,False,False,0
341,9,3,2,1,1,6,1.500,False,True,0
342,9,5,0,0,1,6,6.000,False,False,0
343,9,4,0,0,0,6,6.000,False,True,0
344,9,3,3,0,1,6,1.000,False,True,0
345,9,4,1,0,1,6,4.000,False,False,0
346,9,2,2,0,1,6,1.000,False,True,0
347,9,4,1,0,1,6,4.000,False,False,0
348,9,2,3,0,0,6,0.667,False,True,0
349,9,3,3,0,1,6,1.000,False,False,0
350,9,5,0,0,1,6,6.000,False,False,0
351,9,2,1,0,1,6,2.000,False,True,0
352,9,2,3,0,1,6,0.667,False,True,0
353,9,1,4,0,0,6,0.250,False,True,0
354,9,3,3,0,1,6,1.000,False,False,0
355,9,4,1,0,1,6,4.000,False,False,0
356,9,4,2,0,1,6,2.000,False,True,0
357,9,3,1,0,1,6,3.000,False,False,0
358,9,2,2,0,1,6,1.000,False,True,0
359,9,2,2,1,0,6,1.000,False,True,0
360,9,1,4,0,1,6,0.250,False,True,0
361,9,2,3,0,1,6,0.667,False,False,0
362,9,1,4,0,1,6,0.250,False,True,0
363,9,2,3,0,1,6,0.667,False,False,0
364,9,2,3,0,1,6,0.667,False,True,0
365,9,2,4,0,1,6,0.500,False,True,0
366,9,1,2,1,0,6,0.500,False,True,0
367,9,1,4,0,1,6,0.250,False,True,0
368,9,2,3,0,1,6,0.667,False,False,0
369,9,5,1,0,1,6,5.000,False,False,0
370,9,4,0,0,1,6,6.000,False,False,0
371,9,0,3,0,1,6,0.000,False,True,0
372,9,1,5,0,0,6,0.200,False,False,0
373,9,2,4,0,1,6,0.500,False,False,0
374,9,4,1,0,1,6,4.000,False,False,0
375,9,6,0,0,1,6,6.000,False,False,0
376,9,5,0,0,1,6,6.000,False,True,0
377,9,4,0,0,0,6,6.000,False,True,0
378,9,2,2,0,1,6,1.000,False,True,0
379,9,1,3,0,1,6,0.333,False,True,0
380,9,3,3,0,1,6,1.000,False,False,0
381,9,5,1,0,1,6,5.000,False,False,0
382,9,3,0,0,0,6,6.000,False,False,0
383,9,3,3,0,1,6,1.000,False,True,0
384,9,3,2,0,1,6,1.500,False,False,0
385,9,3,2,0,1,6,1.500,False,True,0
386,9,2,2,0,1,6,1.000,False,True,0
387,9,4,1,0,0,6,4.000,False,False,0
388,9,2,3,0,1,6,0.667,False,True,0
389,9,4,1,0,1,6,4.000,False,False,0
390,9,2,2,1,1,6,1.000,False,True,0
391,9,5,0,0,1,6,6.000,False,False,0
392,9,3,1,0,0,6,3.000,False,True,0
393,9,3,2,0,1,6,1.500,False,True,0
394,9,2,2,0,1,6,1.000,False,True,0
395,9,3,2,0,1,6,1.500,False,False,0
396,9,3,3,0,1,6,1.000,False,True,0
397,9,4,1,0,0,6,4.000,False,False,0
398,9,4,2,0,1,6,2.000,False,True,0
399,9,3,0,0,1,6,6.000,False,False,0
400,9,2,3,0,1,6,0.667,False,True,0
401,9,1,4,0,0,6,0.250,False,True,0
402,9,4,2,0,1,6,2.000,False,False,0
403,9,4,0,0,1,6,6.000,False,False,0
404,9,4,1,0,1,6,4.000,False,True,0
405,9,2,1,1,1,6,2.000,False,True,0
406,9,3,2,0,0,6,1.500,False,True,0
407,9,3,2,0,1,6,1.500,False,True,0
408,9,2,3,0,1,6,0.667,False,True,0
409,9,4,1,0,1,6,4.000,False,False,0
410,9,2,2,0,1,6,1.000,False,True,0
411,9,1,4,0,0,6,0.250,False,True,0
412,9,2,4,0,1,6,0.500,False,False,0
413,9,3,1,0,1,6,3.000,False,False,0
414,9,3,2,0,1,6,1.500,False,True,0
415,9,3,3,0,1,6,1.000,False,True,0
416,9,2,2,0,0,6,1.000,False,True,0
417,9,2,4,0,1,6,0.500,False,True,0
418,9,4,1,0,1,6,4.000,False,False,0
419,9,2,1,0,1,6,2.000,False,True,0
420,9,3,3,0,1,6,1.000,False,True,0
421,9,2,2,0,1,6,1.000,False,True,0
422,9,3,2,0,1,6,1.500,False,False,0
423,9,2,3,0,0,6,0.667,False,True,0
424,9,2,4,0,1,6,0.500,False,True,0
425,9,4,1,0,1,6,4.000,False,False,0
426,9,5,1,0,1,6,5.000,False,False,0
427,9,1,0,0,1,6,6.000,False,False,0
428,9,2,4,0,1,6,0.500,False,True,0
429,9,4,2,0,0,6,2.000,False,False,0
430,9,6,0,0,1,6,6.000,False,False,0
431,9,4,0,0,1,6,6.000,False,True,0
432,9,3,1,0,1,6,3.000,False,True,0
433,9,4,2,0,1,6,2.000,False,True,0
434,9,4,0,0,0,6,6.000,False,False,0
435,9,2,2,0,1,6,1.000,False,True,0
436,9,3,3,0,1,6,1.000,False,True,0
437,9,3,1,0,1,6,3.000,False,False,0
438,9,2,2,0,1,6,1.000,False,True,0
439,9,4,2,0,0,6,2.000,False,False,0
440,9,2,2,0,1,6,1.000,False,True,0
441,9,1,3,0,1,6,0.333,False,True,0
442,9,1,4,0,1,6,0.250,False,True,0
443,9,4,2,0,1,6,2.000,False,False,0
444,9,4,1,0,1,6,4.000,False,False,0
445,9,4,0,0,1,6,6.000,False,False,0
446,9,4,1,0,0,6,4.000,False,True,0
447,9,1,3,0,1,6,0.333,False,True,0
448,9,3,3,0,1,6,1.000,False,False,0
449,9,5,1,0,1,6,5.000,False,False,0
450,9,4,0,0,1,6,6.000,False,False,0
451,9,3,2,0,1,6,1.500,False,True,0
452,9,2,1,1,1,6,2.000,False,False,0
453,9,3,2,0,1,6,1.500,False,True,0
454,9,2,2,0,1,6,1.000,False,True,0
455,9,4,2,0,1,6,2.000,False,False,0
456,9,4,1,0,0,6,4.000,False,False,0
457,9,2,2,0,1,6,1.000,False,True,0
458,9,1,4,0,1,6,0.250,False,True,0
459,9,2,3,0,1,6,0.667,False,False,0
460,9,2,4,0,1,6,0.500,False,True,0
461,9,3,2,0,1,6,1.500,False,False,0
462,9,5,0,0,0,6,6.000,False,False,0
463,9,3,2,0,1,6,1.500,False,True,0
464,9,2,2,0,1,6,1.000,False,True,0
465,9,2,3,0,1,6,0.667,False,True,0
466,9,4,2,0,1,6,2.000,False,False,0
467,9,2,2,0,1,6,1.000,False,True,0
468,9,2,3,0,1,6,0.667,False,True,0
469,9,3,3,0,0,6,1.000,False,False,0
470,9,3,2,0,1,6,1.500,False,False,0
471,9,4,1,0,1,6,4.000,False,False,0
472,9,2,2,0,1,6,1.000,False,True,0
473,9,3,2,0,1,6,1.500,False,False,0
474,9,3,2,0,1,6,1.500,False,True,0
475,9,1,3,0,0,6,0.333,False,True,0
476,9,2,4,0,1,6,0.500,False,False,0
477,9,4,2,0,1,6,2.000,False,False,0
478,9,3,2,0,1,6,1.500,False,True,0
479,9,2,1,0,1,6,2.000,False,False,0
480,9,3,3,0,1,6,1.000,False,True,0
481,9,4,0,0,0,6,6.000,False,False,0
482,9,3,2,0,1,6,1.500,False,True,0
483,9,1,3,0,1,6,0.333,False,True,0
484,9,3,3,0,1,6,1.000,False,False,0
485,9,2,1,0,1,6,2.000,False,False,0
486,9,3,3,0,0,6,1.000,False,True,0
487,9,3,2,0,1,6,1.500,False,False,0
488,9,5,1,0,1,6,5.000,False,False,0
489,9,6,0,0,1,6,6.000,False,False,0
490,9,2,0,0,1,6,6.000,False,True,0
491,9,1,4,0,0,6,0.250,False,True,0
492,9,2,4,0,1,6,0.500,False,False,0
493,9,4,1,0,1,6,4.000,False,False,0
494,9,5,0,0,1,6,6.000,False,False,0
495,9,3,1,0,1,6,3.000,False,True,0
496,9,3,2,0,1,6,1.500,False,True,0
497,9,2,2,0,0,6,1.000,False,True,0
498,9,0,5,0,1,6,0.000,False,True,0
499,9,1,5,0,1,6,0.200,True,False,0
500,9,6,0,0,1,6,6.000,False,False,0
501,9,3,0,0,0,6,6.000,False,True,0
502,9,1,3,0,1,6,0.333,False,True,0
503,9,1,4,0,1,6,0.250,False,True,0
504,9,3,3,0,1,6,1.000,False,False,0
505,9,5,0,0,1,6,6.000,False,False,0
506,9,4,1,0,0,6,4.000,False,True,0
507,9,1,2,0,1,6,0.500,False,True,0
508,9,0,5,0,1,6,0.000,False,True,0
509,9,2,4,0,1,6,0.500,False,False,0
510,9,1,4,0,0,6,0.250,False,True,0
511,9,4,2,0,1,6,2.000,False,False,0
512,9,3,1,0,1,6,3.000,False,False,0
513,9,3,3,0,1,6,1.000,False,True,0
514,9,2,2,0,1,6,1.000,False,True,0
515,9,2,3,0,1,6,0.667,False,True,0
516,9,1,4,0,0,6,0.250,False,True,0
517,9,3,2,0,1,6,1.500,False,False,0
518,9,3,2,0,1,6,1.500,False,True,0
519,9,3,2,0,1,6,1.500,False,True,0
520,9,3,2,0,1,6,1.500,False,True,0
521,9,2,2,0,1,6,1.000,False,True,0
522,9,2,4,0,0,6,0.500,False,True,0
523,9,3,3,0,1,6,1.000,False,False,0
524,9,4,0,0,1,6,6.000,False,False,0
525,9,5,1,0,1,6,5.000,False,True,0
526,9,1,1,0,0,6,1.000,False,True,0
527,9,2,4,0,1,6,0.500,False,True,0
528,9,3,3,0,1,6,1.000,False,False,0
529,9,1,2,1,1,6,0.500,False,True,0
530,9,4,2,0,1,6,2.000,False,False,0
531,9,4,1,0,1,6,4.000,False,False,0
532,9,4,0,0,0,6,6.000,False,False,0
533,9,2,3,0,1,6,0.667,False,True,0
534,9,1,3,0,1,6,0.333,False,True,0
535,9,2,4,0,1,6,0.500,False,False,0
536,9,2,3,0,1,6,0.667,False,False,0
537,9,4,0,0,1,6,6.000,False,False,0
538,9,3,3,0,1,6,1.000,False,True,0
539,9,3,1,0,1,6,3.000,False,False,0
540,9,3,2,0,0,6,1.500,False,True,0
541,9,3,3,0,1,6,1.000,False,True,0
542,9,2,2,0,1,6,1.000,False,True,0
543,9,2,2,0,1,6,1.000,False,True,0
544,9,2,4,0,0,6,0.500,False,True,0
545,9,3,3,0,1,6,1.000,False,False,0
546,9,5,1,0,1,6,5.000,False,False,0
547,9,4,0,0,1,6,6.000,False,False,0
548,9,2,1,0,1,6,2.000,False,True,0
549,9,2,3,1,0,6,0.667,False,True,0
550,9,1,3,0,1,6,0.333,False,True,0
551,9,3,3,0,1,6,1.000,False,False,0
552,9,4,1,0,1,6,4.000,False,False,0
553,9,2,1,0,1,6,2.000,False,True,0
554,9,1,5,0,0,6,0.200,True,True,0
555,9,2,3,0,1,6,0.667,False,False,0
556,9,5,1,0,1,6,5.000,False,False,0
557,9,3,0,0,0,6,6.000,False,False,0
558,9,1,3,0,1,6,0.333,False,True,0
559,9,2,4,0,1,6,0.500,False,False,0
560,9,3,3,0,1,6,1.000,False,False,0
561,9,4,0,0,1,6,6.000,False,False,0
562,9,4,1,0,0,6,4.000,False,True,0
563,9,1,3,0,1,6,0.333,False,True,0
564,9,1,5,0,1,6,0.200,True,True,0
565,9,3,2,0,1,6,1.500,False,False,0
566,9,3,3,0,1,6,1.000,False,True,0
567,9,4,2,0,1,6,2.000,False,False,0
568,9,4,0,0,0,6,6.000,False,False,0
569,9,2,2,0,1,6,1.000,False,True,0
570,9,2,4,0,1,6,0.500,False,True,0
571,9,1,3,0,1,6,0.333,False,True,0
572,9,3,3,0,0,6,1.000,False,False,0
573,9,3,3,0,1,6,1.000,False,True,0
574,9,2,1,0,1,6,2.000,False,False,0
575,9,2,3,0,1,6,0.667,False,True,0
576,9,2,3,0,1,6,0.667,False,True,0
577,9,5,0,0,1,6,6.000,False,False,0
578,9,4,1,0,1,6,4.000,False,True,0
